source,target,coverage
ENSG00000186812,ENSG00000167685,0.746
ENSG00000186812,ENSG00000160908,0.784
ENSG00000186812,ENSG00000160908,0.784
ENSG00000186812,ENSG00000140987,0.79
ENSG00000186812,ENSG00000140987,0.79
ENSG00000186812,ENSG00000186814,0.788
ENSG00000186812,ENSG00000186814,0.788
ENSG00000186812,ENSG00000189298,0.819
ENSG00000186812,ENSG00000189298,0.819
ENSG00000186812,ENSG00000198315,0.839
ENSG00000186812,ENSG00000198315,0.839
ENSG00000186812,ENSG00000083838,0.87
ENSG00000186812,ENSG00000083838,0.87
ENSG00000185811,ENSG00000182979,0.486
ENSG00000185811,ENSG00000182979,0.486
ENSG00000185811,ENSG00000095574,0.745
ENSG00000185811,ENSG00000095574,0.745
ENSG00000185811,ENSG00000161405,0.798
ENSG00000185811,ENSG00000161405,0.798
ENSG00000077092,ENSG00000196498,0.413
ENSG00000077092,ENSG00000196498,0.413
ENSG00000077092,ENSG00000084676,0.944
ENSG00000077092,ENSG00000084676,0.944
ENSG00000198315,ENSG00000140987,0.685
ENSG00000198315,ENSG00000140987,0.685
ENSG00000198315,ENSG00000167685,0.828
ENSG00000198315,ENSG00000167685,0.828
ENSG00000166949,ENSG00000134954,0.607
ENSG00000166949,ENSG00000134954,0.607
ENSG00000166949,ENSG00000170365,0.457
ENSG00000166949,ENSG00000170365,0.457
ENSG00000166949,ENSG00000169554,0.703
ENSG00000166949,ENSG00000169554,0.703
ENSG00000166949,ENSG00000091831,0.477
ENSG00000166949,ENSG00000091831,0.477
ENSG00000166949,ENSG00000049768,0.937
ENSG00000166949,ENSG00000049768,0.937
ENSG00000166949,ENSG00000118689,0.708
ENSG00000166949,ENSG00000118689,0.708
ENSG00000166949,ENSG00000160973,0.718
ENSG00000166949,ENSG00000160973,0.718
ENSG00000166949,ENSG00000111424,0.501
ENSG00000166949,ENSG00000111424,0.501
ENSG00000166949,ENSG00000020633,0.687
ENSG00000166949,ENSG00000020633,0.687
ENSG00000166949,ENSG00000162772,0.528
ENSG00000166949,ENSG00000162772,0.528
ENSG00000166949,ENSG00000124813,0.687
ENSG00000166949,ENSG00000124813,0.687
ENSG00000166949,ENSG00000141646,0.999
ENSG00000166949,ENSG00000141646,0.999
ENSG00000166949,ENSG00000100644,0.772
ENSG00000166949,ENSG00000100644,0.772
ENSG00000166949,ENSG00000177606,0.757
ENSG00000166949,ENSG00000177606,0.757
ENSG00000120798,ENSG00000177463,0.678
ENSG00000120798,ENSG00000177463,0.678
ENSG00000182979,ENSG00000130584,0.515
ENSG00000182979,ENSG00000130584,0.515
ENSG00000182979,ENSG00000100644,0.486
ENSG00000182979,ENSG00000100644,0.486
ENSG00000182979,ENSG00000165804,0.702
ENSG00000182979,ENSG00000165804,0.702
ENSG00000182979,ENSG00000196700,0.822
ENSG00000182979,ENSG00000196700,0.822
ENSG00000182979,ENSG00000198795,0.879
ENSG00000182979,ENSG00000198795,0.879
ENSG00000182979,ENSG00000102935,0.88
ENSG00000182979,ENSG00000102935,0.88
ENSG00000182979,ENSG00000119866,0.873
ENSG00000182979,ENSG00000119866,0.873
ENSG00000182979,ENSG00000057935,0.787
ENSG00000182979,ENSG00000057935,0.787
ENSG00000182979,ENSG00000091831,0.835
ENSG00000182979,ENSG00000091831,0.835
ENSG00000185177,ENSG00000213096,0.676
ENSG00000185177,ENSG00000213096,0.676
ENSG00000186051,ENSG00000196628,0.449
ENSG00000186051,ENSG00000196628,0.449
ENSG00000189079,ENSG00000163939,0.952
ENSG00000189079,ENSG00000163939,0.952
ENSG00000144852,ENSG00000196498,0.733
ENSG00000144852,ENSG00000196498,0.733
ENSG00000144852,ENSG00000084676,0.981
ENSG00000144852,ENSG00000084676,0.981
ENSG00000128272,ENSG00000221869,0.422
ENSG00000128272,ENSG00000221869,0.422
ENSG00000128272,ENSG00000082641,0.474
ENSG00000128272,ENSG00000082641,0.474
ENSG00000128272,ENSG00000137504,0.677
ENSG00000128272,ENSG00000137504,0.677
ENSG00000128272,ENSG00000177606,0.756
ENSG00000128272,ENSG00000177606,0.756
ENSG00000128272,ENSG00000116044,0.869
ENSG00000128272,ENSG00000116044,0.869
ENSG00000128272,ENSG00000162772,0.704
ENSG00000128272,ENSG00000162772,0.704
ENSG00000160908,ENSG00000140987,0.779
ENSG00000160908,ENSG00000140987,0.779
ENSG00000109906,ENSG00000111424,0.689
ENSG00000109906,ENSG00000111424,0.689
ENSG00000109906,ENSG00000196498,0.884
ENSG00000109906,ENSG00000196498,0.884
ENSG00000164683,ENSG00000135547,0.75
ENSG00000164683,ENSG00000135547,0.75
ENSG00000170260,ENSG00000197024,0.684
ENSG00000170260,ENSG00000197024,0.684
ENSG00000170260,ENSG00000170265,0.684
ENSG00000170260,ENSG00000170265,0.684
ENSG00000170260,ENSG00000181220,0.688
ENSG00000170260,ENSG00000181220,0.688
ENSG00000142599,ENSG00000112333,0.432
ENSG00000142599,ENSG00000112333,0.432
ENSG00000119866,ENSG00000113916,0.486
ENSG00000119866,ENSG00000113916,0.486
ENSG00000119866,ENSG00000112333,0.504
ENSG00000119866,ENSG00000112333,0.504
ENSG00000119866,ENSG00000185551,0.516
ENSG00000119866,ENSG00000185551,0.516
ENSG00000167685,ENSG00000186814,0.777
ENSG00000167685,ENSG00000186814,0.777
ENSG00000167685,ENSG00000083838,0.851
ENSG00000167685,ENSG00000083838,0.851
ENSG00000167685,ENSG00000189298,0.857
ENSG00000167685,ENSG00000189298,0.857
ENSG00000167685,ENSG00000140987,0.867
ENSG00000167685,ENSG00000140987,0.867
ENSG00000176165,ENSG00000117139,0.494
ENSG00000176165,ENSG00000117139,0.494
ENSG00000126561,ENSG00000115415,0.6
ENSG00000126561,ENSG00000115415,0.6
ENSG00000126561,ENSG00000091831,0.501
ENSG00000126561,ENSG00000091831,0.501
ENSG00000008083,ENSG00000139154,0.982
ENSG00000008083,ENSG00000139154,0.982
ENSG00000141646,ENSG00000102935,0.499
ENSG00000141646,ENSG00000102935,0.499
ENSG00000141646,ENSG00000113658,0.853
ENSG00000141646,ENSG00000113658,0.853
ENSG00000141646,ENSG00000118689,0.52
ENSG00000141646,ENSG00000118689,0.52
ENSG00000141646,ENSG00000170365,0.959
ENSG00000141646,ENSG00000170365,0.959
ENSG00000141646,ENSG00000177606,0.42
ENSG00000141646,ENSG00000177606,0.42
ENSG00000188095,ENSG00000196628,0.791
ENSG00000188095,ENSG00000196628,0.791
ENSG00000188095,ENSG00000140262,0.789
ENSG00000188095,ENSG00000140262,0.789
ENSG00000067066,ENSG00000134954,0.462
ENSG00000067066,ENSG00000134954,0.462
ENSG00000179361,ENSG00000106852,0.405
ENSG00000179361,ENSG00000106852,0.405
ENSG00000105991,ENSG00000167081,0.706
ENSG00000105991,ENSG00000167081,0.706
ENSG00000105991,ENSG00000204304,0.732
ENSG00000105991,ENSG00000204304,0.732
ENSG00000105991,ENSG00000185630,0.706
ENSG00000105991,ENSG00000185630,0.706
ENSG00000078399,ENSG00000204304,0.43
ENSG00000078399,ENSG00000204304,0.43
ENSG00000078399,ENSG00000167081,0.43
ENSG00000078399,ENSG00000167081,0.43
ENSG00000078399,ENSG00000185630,0.911
ENSG00000078399,ENSG00000185630,0.911
ENSG00000140009,ENSG00000196498,0.575
ENSG00000140009,ENSG00000196498,0.575
ENSG00000140009,ENSG00000091831,0.873
ENSG00000140009,ENSG00000091831,0.873
ENSG00000140009,ENSG00000084676,0.977
ENSG00000140009,ENSG00000084676,0.977
ENSG00000140009,ENSG00000124151,0.894
ENSG00000140009,ENSG00000124151,0.894
ENSG00000162772,ENSG00000177606,0.923
ENSG00000162772,ENSG00000177606,0.923
ENSG00000161405,ENSG00000095574,0.699
ENSG00000161405,ENSG00000095574,0.699
ENSG00000049618,ENSG00000133884,0.885
ENSG00000049618,ENSG00000133884,0.885
ENSG00000198517,ENSG00000100644,0.417
ENSG00000198517,ENSG00000100644,0.417
ENSG00000198517,ENSG00000082641,0.602
ENSG00000198517,ENSG00000082641,0.602
ENSG00000198517,ENSG00000116044,0.803
ENSG00000198517,ENSG00000116044,0.803
ENSG00000168214,ENSG00000073614,0.435
ENSG00000168214,ENSG00000073614,0.435
ENSG00000168214,ENSG00000196498,0.765
ENSG00000168214,ENSG00000196498,0.765
ENSG00000185022,ENSG00000082641,0.778
ENSG00000185022,ENSG00000082641,0.778
ENSG00000185022,ENSG00000116044,0.894
ENSG00000185022,ENSG00000116044,0.894
ENSG00000187855,ENSG00000140262,0.57
ENSG00000187855,ENSG00000140262,0.57
ENSG00000101412,ENSG00000078900,0.486
ENSG00000101412,ENSG00000078900,0.486
ENSG00000101412,ENSG00000124151,0.676
ENSG00000101412,ENSG00000124151,0.676
ENSG00000101412,ENSG00000114126,0.91
ENSG00000101412,ENSG00000114126,0.91
ENSG00000101412,ENSG00000198176,0.986
ENSG00000101412,ENSG00000198176,0.986
ENSG00000136352,ENSG00000124151,0.467
ENSG00000136352,ENSG00000124151,0.467
ENSG00000136352,ENSG00000084676,0.683
ENSG00000136352,ENSG00000084676,0.683
ENSG00000243943,ENSG00000167394,0.403
ENSG00000243943,ENSG00000167394,0.403
ENSG00000136944,ENSG00000204304,0.742
ENSG00000136944,ENSG00000204304,0.742
ENSG00000136944,ENSG00000167081,0.747
ENSG00000136944,ENSG00000167081,0.747
ENSG00000136944,ENSG00000134138,0.756
ENSG00000136944,ENSG00000134138,0.756
ENSG00000136944,ENSG00000185630,0.849
ENSG00000136944,ENSG00000185630,0.849
ENSG00000128604,ENSG00000126456,0.462
ENSG00000128604,ENSG00000126456,0.462
ENSG00000146592,ENSG00000170653,0.876
ENSG00000146592,ENSG00000170653,0.876
ENSG00000146592,ENSG00000177606,0.899
ENSG00000146592,ENSG00000177606,0.899
ENSG00000197063,ENSG00000100644,0.417
ENSG00000197063,ENSG00000100644,0.417
ENSG00000197063,ENSG00000123405,0.727
ENSG00000197063,ENSG00000123405,0.727
ENSG00000197063,ENSG00000082641,0.936
ENSG00000197063,ENSG00000082641,0.936
ENSG00000197063,ENSG00000116044,0.889
ENSG00000197063,ENSG00000116044,0.889
ENSG00000151623,ENSG00000084676,0.881
ENSG00000151623,ENSG00000084676,0.881
ENSG00000196092,ENSG00000134954,0.857
ENSG00000196092,ENSG00000134954,0.857
ENSG00000157557,ENSG00000177606,0.518
ENSG00000157557,ENSG00000177606,0.518
ENSG00000165804,ENSG00000057935,0.725
ENSG00000165804,ENSG00000057935,0.725
ENSG00000165804,ENSG00000102935,0.796
ENSG00000165804,ENSG00000102935,0.796
ENSG00000165804,ENSG00000198795,0.791
ENSG00000165804,ENSG00000198795,0.791
ENSG00000115415,ENSG00000173039,0.6
ENSG00000115415,ENSG00000173039,0.6
ENSG00000115415,ENSG00000213928,0.723
ENSG00000115415,ENSG00000213928,0.723
ENSG00000082641,ENSG00000137504,0.458
ENSG00000082641,ENSG00000137504,0.458
ENSG00000120094,ENSG00000185630,0.764
ENSG00000120094,ENSG00000185630,0.764
ENSG00000198807,ENSG00000117139,0.675
ENSG00000198807,ENSG00000117139,0.675
ENSG00000007968,ENSG00000114126,0.831
ENSG00000007968,ENSG00000114126,0.831
ENSG00000007968,ENSG00000198176,0.92
ENSG00000007968,ENSG00000198176,0.92
ENSG00000196482,ENSG00000196498,0.709
ENSG00000196482,ENSG00000196498,0.709
ENSG00000196482,ENSG00000169297,0.734
ENSG00000196482,ENSG00000169297,0.734
ENSG00000196482,ENSG00000173153,0.792
ENSG00000196482,ENSG00000173153,0.792
ENSG00000196482,ENSG00000084676,0.701
ENSG00000196482,ENSG00000084676,0.701
ENSG00000117707,ENSG00000116833,0.486
ENSG00000117707,ENSG00000116833,0.486
ENSG00000143842,ENSG00000134532,0.678
ENSG00000143842,ENSG00000134532,0.678
ENSG00000117139,ENSG00000073614,0.527
ENSG00000117139,ENSG00000073614,0.527
ENSG00000116833,ENSG00000084676,0.684
ENSG00000116833,ENSG00000084676,0.684
ENSG00000116833,ENSG00000169297,0.821
ENSG00000116833,ENSG00000169297,0.821
ENSG00000143190,ENSG00000196498,0.494
ENSG00000143190,ENSG00000196498,0.494
ENSG00000118526,ENSG00000196628,0.451
ENSG00000118526,ENSG00000196628,0.451
ENSG00000118526,ENSG00000140262,0.551
ENSG00000118526,ENSG00000140262,0.551
ENSG00000143257,ENSG00000084676,0.742
ENSG00000143257,ENSG00000084676,0.742
ENSG00000025156,ENSG00000185122,0.871
ENSG00000025156,ENSG00000185122,0.871
ENSG00000095574,ENSG00000276234,0.43
ENSG00000095574,ENSG00000276234,0.43
ENSG00000057657,ENSG00000168310,0.469
ENSG00000057657,ENSG00000168310,0.469
ENSG00000148737,ENSG00000174963,0.57
ENSG00000148737,ENSG00000174963,0.57
ENSG00000148737,ENSG00000043355,0.57
ENSG00000148737,ENSG00000043355,0.57
ENSG00000148737,ENSG00000187140,0.788
ENSG00000148737,ENSG00000187140,0.788
ENSG00000077150,ENSG00000134954,0.849
ENSG00000077150,ENSG00000134954,0.849
ENSG00000077150,ENSG00000173039,0.895
ENSG00000077150,ENSG00000173039,0.895
ENSG00000107807,ENSG00000004848,0.637
ENSG00000107807,ENSG00000004848,0.637
ENSG00000196233,ENSG00000101493,0.634
ENSG00000196233,ENSG00000101493,0.634
ENSG00000177606,ENSG00000136931,0.486
ENSG00000177606,ENSG00000136931,0.486
ENSG00000177606,ENSG00000124813,0.486
ENSG00000177606,ENSG00000124813,0.486
ENSG00000177606,ENSG00000170653,0.851
ENSG00000177606,ENSG00000170653,0.851
ENSG00000177606,ENSG00000204103,0.464
ENSG00000177606,ENSG00000204103,0.464
ENSG00000177606,ENSG00000084676,0.675
ENSG00000177606,ENSG00000084676,0.675
ENSG00000177606,ENSG00000276644,0.655
ENSG00000177606,ENSG00000276644,0.655
ENSG00000177606,ENSG00000134954,0.526
ENSG00000177606,ENSG00000134954,0.526
ENSG00000177606,ENSG00000173039,0.481
ENSG00000177606,ENSG00000173039,0.481
ENSG00000177606,ENSG00000136997,0.607
ENSG00000177606,ENSG00000136997,0.607
ENSG00000177606,ENSG00000100644,0.676
ENSG00000177606,ENSG00000100644,0.676
ENSG00000177606,ENSG00000116044,0.769
ENSG00000177606,ENSG00000116044,0.769
ENSG00000177606,ENSG00000091831,0.684
ENSG00000177606,ENSG00000091831,0.684
ENSG00000177606,ENSG00000101096,0.931
ENSG00000177606,ENSG00000101096,0.931
ENSG00000177606,ENSG00000126456,0.8
ENSG00000177606,ENSG00000126456,0.8
ENSG00000131721,ENSG00000011590,0.722
ENSG00000131721,ENSG00000011590,0.722
ENSG00000124813,ENSG00000134954,0.426
ENSG00000124813,ENSG00000134954,0.426
ENSG00000124813,ENSG00000151702,0.83
ENSG00000124813,ENSG00000151702,0.83
ENSG00000124813,ENSG00000157554,0.83
ENSG00000124813,ENSG00000157554,0.83
ENSG00000124813,ENSG00000111424,0.404
ENSG00000124813,ENSG00000111424,0.404
ENSG00000124813,ENSG00000113658,0.505
ENSG00000124813,ENSG00000113658,0.505
ENSG00000124813,ENSG00000170365,0.851
ENSG00000124813,ENSG00000170365,0.851
ENSG00000124151,ENSG00000173039,0.486
ENSG00000124151,ENSG00000173039,0.486
ENSG00000124151,ENSG00000173153,0.432
ENSG00000124151,ENSG00000173153,0.432
ENSG00000124151,ENSG00000196498,0.493
ENSG00000124151,ENSG00000196498,0.493
ENSG00000124151,ENSG00000151090,0.711
ENSG00000124151,ENSG00000151090,0.711
ENSG00000124151,ENSG00000084676,0.682
ENSG00000124151,ENSG00000084676,0.682
ENSG00000124151,ENSG00000111424,0.897
ENSG00000124151,ENSG00000111424,0.897
ENSG00000124151,ENSG00000091831,0.928
ENSG00000124151,ENSG00000091831,0.928
ENSG00000137166,ENSG00000114861,0.68
ENSG00000137166,ENSG00000114861,0.68
ENSG00000137166,ENSG00000049768,0.696
ENSG00000137166,ENSG00000049768,0.696
ENSG00000137166,ENSG00000128573,0.873
ENSG00000137166,ENSG00000128573,0.873
ENSG00000126733,ENSG00000276644,0.603
ENSG00000126733,ENSG00000276644,0.603
ENSG00000167081,ENSG00000198353,0.526
ENSG00000167081,ENSG00000198353,0.526
ENSG00000167081,ENSG00000134138,0.959
ENSG00000167081,ENSG00000134138,0.959
ENSG00000136931,ENSG00000169297,0.885
ENSG00000136931,ENSG00000169297,0.885
ENSG00000179774,ENSG00000140262,0.547
ENSG00000179774,ENSG00000140262,0.547
ENSG00000179774,ENSG00000196628,0.592
ENSG00000179774,ENSG00000196628,0.592
ENSG00000124664,ENSG00000167034,0.507
ENSG00000124664,ENSG00000167034,0.507
ENSG00000117318,ENSG00000140262,0.669
ENSG00000117318,ENSG00000140262,0.669
ENSG00000117318,ENSG00000196628,0.848
ENSG00000117318,ENSG00000196628,0.848
ENSG00000204304,ENSG00000198353,0.526
ENSG00000204304,ENSG00000198353,0.526
ENSG00000204304,ENSG00000134138,0.924
ENSG00000204304,ENSG00000134138,0.924
ENSG00000198176,ENSG00000169016,0.934
ENSG00000198176,ENSG00000169016,0.934
ENSG00000198176,ENSG00000205250,0.988
ENSG00000198176,ENSG00000205250,0.988
ENSG00000198176,ENSG00000133740,0.984
ENSG00000198176,ENSG00000133740,0.984
ENSG00000126012,ENSG00000169016,0.476
ENSG00000126012,ENSG00000169016,0.476
ENSG00000126012,ENSG00000166716,0.711
ENSG00000126012,ENSG00000166716,0.711
ENSG00000116809,ENSG00000091831,0.505
ENSG00000116809,ENSG00000091831,0.505
ENSG00000116809,ENSG00000113916,0.651
ENSG00000116809,ENSG00000113916,0.651
ENSG00000116809,ENSG00000136997,0.882
ENSG00000116809,ENSG00000136997,0.882
ENSG00000125968,ENSG00000176009,0.706
ENSG00000125968,ENSG00000176009,0.706
ENSG00000125968,ENSG00000140262,0.922
ENSG00000125968,ENSG00000140262,0.922
ENSG00000125968,ENSG00000196628,0.97
ENSG00000125968,ENSG00000196628,0.97
ENSG00000049768,ENSG00000173039,0.501
ENSG00000049768,ENSG00000173039,0.501
ENSG00000049768,ENSG00000128573,0.68
ENSG00000049768,ENSG00000128573,0.68
ENSG00000049768,ENSG00000114861,0.743
ENSG00000049768,ENSG00000114861,0.743
ENSG00000049768,ENSG00000131196,0.745
ENSG00000049768,ENSG00000131196,0.745
ENSG00000049768,ENSG00000101096,0.94
ENSG00000049768,ENSG00000101096,0.94
ENSG00000043355,ENSG00000106571,0.416
ENSG00000043355,ENSG00000106571,0.416
ENSG00000198963,ENSG00000084676,0.659
ENSG00000198963,ENSG00000084676,0.659
ENSG00000189298,ENSG00000140987,0.82
ENSG00000189298,ENSG00000140987,0.82
ENSG00000124440,ENSG00000100644,0.678
ENSG00000124440,ENSG00000100644,0.678
ENSG00000078900,ENSG00000007372,0.425
ENSG00000078900,ENSG00000007372,0.425
ENSG00000078900,ENSG00000136997,0.505
ENSG00000078900,ENSG00000136997,0.505
ENSG00000172201,ENSG00000196628,0.734
ENSG00000172201,ENSG00000196628,0.734
ENSG00000205250,ENSG00000183434,0.693
ENSG00000205250,ENSG00000183434,0.693
ENSG00000205250,ENSG00000114126,0.987
ENSG00000205250,ENSG00000114126,0.987
ENSG00000150907,ENSG00000091831,0.682
ENSG00000150907,ENSG00000091831,0.682
ENSG00000150907,ENSG00000134954,0.874
ENSG00000150907,ENSG00000134954,0.874
ENSG00000137265,ENSG00000113916,0.486
ENSG00000137265,ENSG00000113916,0.486
ENSG00000139515,ENSG00000185630,0.433
ENSG00000139515,ENSG00000185630,0.433
ENSG00000169016,ENSG00000114126,0.917
ENSG00000169016,ENSG00000114126,0.917
ENSG00000135903,ENSG00000100146,0.684
ENSG00000135903,ENSG00000100146,0.684
ENSG00000185551,ENSG00000091831,0.94
ENSG00000185551,ENSG00000091831,0.94
ENSG00000106852,ENSG00000165821,0.611
ENSG00000106852,ENSG00000165821,0.611
ENSG00000106571,ENSG00000170365,0.61
ENSG00000106571,ENSG00000170365,0.61
ENSG00000101096,ENSG00000128573,0.803
ENSG00000101096,ENSG00000128573,0.803
ENSG00000110693,ENSG00000134532,0.461
ENSG00000110693,ENSG00000134532,0.461
ENSG00000151090,ENSG00000196498,0.896
ENSG00000151090,ENSG00000196498,0.896
ENSG00000151090,ENSG00000084676,0.894
ENSG00000151090,ENSG00000084676,0.894
ENSG00000140987,ENSG00000121413,0.675
ENSG00000140987,ENSG00000121413,0.675
ENSG00000140987,ENSG00000140265,0.737
ENSG00000140987,ENSG00000140265,0.737
ENSG00000140987,ENSG00000186814,0.801
ENSG00000140987,ENSG00000186814,0.801
ENSG00000140987,ENSG00000083838,0.872
ENSG00000140987,ENSG00000083838,0.872
ENSG00000116044,ENSG00000123405,0.465
ENSG00000116044,ENSG00000123405,0.465
ENSG00000116044,ENSG00000136997,0.528
ENSG00000116044,ENSG00000136997,0.528
ENSG00000185507,ENSG00000126456,0.486
ENSG00000185507,ENSG00000126456,0.486
ENSG00000196628,ENSG00000233608,0.508
ENSG00000196628,ENSG00000233608,0.508
ENSG00000196628,ENSG00000140262,0.934
ENSG00000196628,ENSG00000140262,0.934
ENSG00000057935,ENSG00000113916,0.502
ENSG00000057935,ENSG00000113916,0.502
ENSG00000196498,ENSG00000173039,0.675
ENSG00000196498,ENSG00000173039,0.675
ENSG00000196498,ENSG00000123358,0.486
ENSG00000196498,ENSG00000123358,0.486
ENSG00000196498,ENSG00000111424,0.587
ENSG00000196498,ENSG00000111424,0.587
ENSG00000196498,ENSG00000186951,0.972
ENSG00000196498,ENSG00000186951,0.972
ENSG00000196498,ENSG00000113916,0.908
ENSG00000196498,ENSG00000113916,0.908
ENSG00000196498,ENSG00000091831,0.798
ENSG00000196498,ENSG00000091831,0.798
ENSG00000173039,ENSG00000160685,0.494
ENSG00000173039,ENSG00000160685,0.494
ENSG00000173039,ENSG00000133884,0.486
ENSG00000173039,ENSG00000133884,0.486
ENSG00000173039,ENSG00000091831,0.757
ENSG00000173039,ENSG00000091831,0.757
ENSG00000173039,ENSG00000136997,0.603
ENSG00000173039,ENSG00000136997,0.603
ENSG00000173153,ENSG00000084676,0.744
ENSG00000173153,ENSG00000084676,0.744
ENSG00000173153,ENSG00000091831,0.678
ENSG00000173153,ENSG00000091831,0.678
ENSG00000084676,ENSG00000123358,0.505
ENSG00000084676,ENSG00000123358,0.505
ENSG00000084676,ENSG00000100644,0.426
ENSG00000084676,ENSG00000100644,0.426
ENSG00000084676,ENSG00000012504,0.977
ENSG00000084676,ENSG00000012504,0.977
ENSG00000084676,ENSG00000111424,0.909
ENSG00000084676,ENSG00000111424,0.909
ENSG00000084676,ENSG00000091831,0.984
ENSG00000084676,ENSG00000091831,0.984
ENSG00000084676,ENSG00000186951,0.977
ENSG00000084676,ENSG00000186951,0.977
ENSG00000183434,ENSG00000133740,0.566
ENSG00000183434,ENSG00000133740,0.566
ENSG00000118689,ENSG00000091831,0.867
ENSG00000118689,ENSG00000091831,0.867
ENSG00000128573,ENSG00000114861,0.87
ENSG00000128573,ENSG00000114861,0.87
ENSG00000140262,ENSG00000233608,0.787
ENSG00000140262,ENSG00000233608,0.787
ENSG00000064195,ENSG00000134138,0.812
ENSG00000064195,ENSG00000134138,0.812
ENSG00000186814,ENSG00000083838,0.429
ENSG00000186814,ENSG00000083838,0.429
ENSG00000181220,ENSG00000197024,0.626
ENSG00000181220,ENSG00000197024,0.626
ENSG00000133740,ENSG00000114126,0.742
ENSG00000133740,ENSG00000114126,0.742
ENSG00000182568,ENSG00000119042,0.492
ENSG00000182568,ENSG00000119042,0.492
ENSG00000198353,ENSG00000185630,0.526
ENSG00000198353,ENSG00000185630,0.526
ENSG00000198353,ENSG00000108511,0.8
ENSG00000198353,ENSG00000108511,0.8
ENSG00000137185,ENSG00000083838,0.657
ENSG00000137185,ENSG00000083838,0.657
ENSG00000007372,ENSG00000276644,0.759
ENSG00000007372,ENSG00000276644,0.759
ENSG00000091831,ENSG00000012504,0.486
ENSG00000091831,ENSG00000012504,0.486
ENSG00000091831,ENSG00000100644,0.587
ENSG00000091831,ENSG00000100644,0.587
ENSG00000091831,ENSG00000136997,0.644
ENSG00000091831,ENSG00000136997,0.644
ENSG00000185630,ENSG00000134138,0.957
ENSG00000185630,ENSG00000134138,0.957
ENSG00000197024,ENSG00000170265,0.684
ENSG00000197024,ENSG00000170265,0.684
ENSG00000170365,ENSG00000102935,0.499
ENSG00000170365,ENSG00000102935,0.499
ENSG00000170365,ENSG00000169554,0.57
ENSG00000170365,ENSG00000169554,0.57
ENSG00000189299,ENSG00000136997,0.838
ENSG00000189299,ENSG00000136997,0.838
ENSG00000100644,ENSG00000136997,0.475
ENSG00000100644,ENSG00000136997,0.475
ENSG00000113658,ENSG00000169554,0.464
ENSG00000113658,ENSG00000169554,0.464
ENSG00000111424,ENSG00000136997,0.501
ENSG00000111424,ENSG00000136997,0.501
ENSG00000105419,ENSG00000134138,0.423
ENSG00000105419,ENSG00000134138,0.423
